日期,星期,商品,天气,是否周末,是否促销,销量,客单价,销售额
3/4/2024,周一,珍珠奶茶,多云,FALSE,FALSE,31,14,434
5/30/2024,周四,水果茶,阴,FALSE,TRUE,37,10,370
5/25/2024,周六,柠檬茶,阴,TRUE,TRUE,65,16,1040
4/25/2024,周四,杨枝甘露,雨,FALSE,FALSE,20,19,380
5/29/2024,周三,抹茶拿铁,晴,FALSE,TRUE,30,16,480
4/9/2024,周二,芝士奶盖,晴,FALSE,FALSE,10,17,170
5/25/2024,周六,抹茶拿铁,雨,TRUE,TRUE,52,19,988
5/10/2024,周五,芋泥波波,雪,FALSE,TRUE,41,11,451
3/23/2024,周六,珍珠奶茶,雪,TRUE,FALSE,33,14,462
5/16/2024,周四,抹茶拿铁,雪,FALSE,FALSE,29,20,580
3/9/2024,周六,柠檬茶,雪,TRUE,FALSE,40,16,640
5/11/2024,周六,青稞奶茶,阴,TRUE,FALSE,29,12,348
4/6/2024,周六,珍珠奶茶,阴,TRUE,FALSE,43,13,559
4/11/2024,周四,水果茶,多云,FALSE,FALSE,23,20,460
4/7/2024,周日,冰美式,晴,TRUE,FALSE,50,10,500
4/3/2024,周三,杨枝甘露,多云,FALSE,TRUE,40,22,880
5/9/2024,周四,杨枝甘露,晴,FALSE,FALSE,15,18,270
5/24/2024,周五,青稞奶茶,雪,FALSE,FALSE,14,13,182
5/29/2024,周三,冰美式,多云,FALSE,FALSE,25,17,425
5/8/2024,周三,可可奶茶,雪,FALSE,TRUE,38,16,608
4/8/2024,周一,可可奶茶,多云,FALSE,FALSE,21,15,315
3/30/2024,周六,冰美式,雪,TRUE,FALSE,39,18,702
3/4/2024,周一,青稞奶茶,阴,FALSE,FALSE,18,20,360
3/24/2024,周日,柠檬茶,雪,TRUE,TRUE,62,11,682
5/25/2024,周六,芋泥波波,雪,TRUE,FALSE,40,19,760
3/22/2024,周五,冰美式,雪,FALSE,FALSE,25,17,425
4/20/2024,周六,冰美式,晴,TRUE,FALSE,49,15,735
3/16/2024,周六,青稞奶茶,雪,TRUE,FALSE,999,16,512
5/22/2024,周三,柠檬茶,阴,FALSE,FALSE,23,18,414
4/18/2024,周四,芝士奶盖,阴,FALSE,FALSE,23,20,460
3/24/2024,周日,青稞奶茶,晴,TRUE,FALSE,51,20,1020
5/18/2024,周六,水果茶,雪,TRUE,FALSE,41,19,779
4/4/2024,周四,抹茶拿铁,多云,FALSE,TRUE,31,18,558
4/19/2024,周五,杨枝甘露,雨,FALSE,FALSE,18,21,378
5/9/2024,周四,杨枝甘露,雪,FALSE,FALSE,13,20,260
5/8/2024,周三,可可奶茶,雪,FALSE,TRUE,35,14,490
3/20/2024,周三,可可奶茶,雪,FALSE,FALSE,30,10,300
3/9/2024,周六,芋泥波波,晴,TRUE,FALSE,35,19,665
4/1/2024,周一,芝士奶盖,多云,FALSE,FALSE,16,13,208
4/22/2024,周一,珍珠奶茶,多云,FALSE,FALSE,20,14,280
5/5/2024,周日,芋泥波波,雨,TRUE,FALSE,37,12,444
4/5/2024,周五,青稞奶茶,多云,FALSE,FALSE,34,11,374
5/23/2024,周四,珍珠奶茶,雨,FALSE,FALSE,25,15,375
3/9/2024,周六,抹茶拿铁,晴,TRUE,FALSE,42,14,588
5/13/2024,周一,可可奶茶,雪,FALSE,FALSE,11,16,176
5/10/2024,周五,杨枝甘露,雨,FALSE,TRUE,33,22,726
3/14/2024,周四,柠檬茶,雪,FALSE,TRUE,46,16,736
5/9/2024,周四,水果茶,雪,FALSE,FALSE,26,18,468
5/4/2024,周六,水果茶,雨,TRUE,FALSE,44,15,660
4/3/2024,周三,芝士奶盖,晴,FALSE,TRUE,32,20,640
5/27/2024,周一,抹茶拿铁,多云,FALSE,FALSE,27,10,270
3/10/2024,周日,抹茶拿铁,阴,TRUE,FALSE,27,13,351
5/8/2024,周三,可可奶茶,多云,FALSE,FALSE,25,16,400
5/22/2024,周三,杨枝甘露,雪,FALSE,FALSE,18,20,360
4/18/2024,周四,抹茶拿铁,晴,FALSE,TRUE,40,19,760
3/18/2024,周一,青稞奶茶,多云,FALSE,TRUE,40,20,800
5/11/2024,周六,冰美式,阴,TRUE,FALSE,38,15,570
4/3/2024,周三,杨枝甘露,雨,FALSE,FALSE,15,21,315
4/13/2024,周六,可可奶茶,雪,TRUE,FALSE,29,15,435
3/25/2024,周一,可可奶茶,阴,FALSE,TRUE,29,16,464
3/17/2024,周日,杨枝甘露,雨,TRUE,FALSE,38,18,684
4/12/2024,周五,冰美式,多云,FALSE,FALSE,21,20,420
3/24/2024,周日,芋泥波波,多云,TRUE,FALSE,37,16,592
5/1/2024,周三,抹茶拿铁,阴,FALSE,TRUE,43,11,473
3/14/2024,周四,芋泥波波,雨,FALSE,FALSE,16,11,176
5/4/2024,周六,青稞奶茶,雪,TRUE,FALSE,42,10,420
5/8/2024,周三,珍珠奶茶,阴,FALSE,FALSE,19,15,285
5/11/2024,周六,杨枝甘露,晴,TRUE,TRUE,55,21,1155
3/2/2024,周六,青稞奶茶,多云,TRUE,FALSE,45,14,630
5/21/2024,周二,水果茶,多云,FALSE,FALSE,14,10,140
4/2/2024,周二,柠檬茶,雨,FALSE,FALSE,42,16,672
5/8/2024,周三,珍珠奶茶,雪,FALSE,FALSE,34,13,442
4/3/2024,周三,可可奶茶,雨,FALSE,TRUE,43,13,559
4/2/2024,周二,芝士奶盖,晴,FALSE,TRUE,38,14,532
4/6/2024,周六,抹茶拿铁,多云,TRUE,FALSE,36,11,396
3/25/2024,周一,杨枝甘露,雨,FALSE,FALSE,33,21,693
5/19/2024,周日,芋泥波波,阴,TRUE,FALSE,45,13,585
4/7/2024,周日,杨枝甘露,多云,TRUE,TRUE,66,21,1386
3/10/2024,周日,抹茶拿铁,晴,TRUE,FALSE,36,11,396
4/19/2024,周五,柠檬茶,雨,FALSE,FALSE,24,10,240
3/30/2024,周六,芝士奶盖,雪,TRUE,FALSE,46,19,874
4/12/2024,周五,柠檬茶,晴,FALSE,TRUE,40,18,720
4/20/2024,周六,抹茶拿铁,雪,TRUE,FALSE,41,16,656
3/23/2024,周六,青稞奶茶,雨,TRUE,FALSE,38,14,532
3/7/2024,周四,可可奶茶,雪,FALSE,FALSE,17,17,289
3/28/2024,周四,抹茶拿铁,晴,FALSE,FALSE,23,20,460
5/22/2024,周三,冰美式,多云,FALSE,FALSE,21,18,378
5/8/2024,周三,水果茶,雪,FALSE,FALSE,25,19,475
4/10/2024,周三,抹茶拿铁,阴,FALSE,TRUE,41,12,492
3/30/2024,周六,珍珠奶茶,雪,TRUE,FALSE,33,14,462
3/17/2024,周日,柠檬茶,多云,TRUE,FALSE,44,18,792
5/12/2024,周日,芋泥波波,晴,TRUE,FALSE,39,18,702
4/20/2024,周六,杨枝甘露,多云,TRUE,FALSE,51,22,1122
5/31/2024,周五,冰美式,多云,FALSE,TRUE,27,10,270
3/23/2024,周六,珍珠奶茶,晴,TRUE,FALSE,31,15,465
3/15/2024,周五,珍珠奶茶,雪,FALSE,FALSE,19,15,285
3/16/2024,周六,珍珠奶茶,晴,TRUE,FALSE,45,14,630
3/12/2024,周二,青稞奶茶,多云,FALSE,FALSE,15,15,225
5/22/2024,周三,芋泥波波,阴,FALSE,FALSE,19,20,380
4/10/2024,周三,青稞奶茶,雪,FALSE,FALSE,-1,11,363
3/3/2024,周日,抹茶拿铁,多云,TRUE,TRUE,56,19,1064
3/10/2024,周日,芝士奶盖,晴,TRUE,FALSE,35,16,560
3/12/2024,周二,芋泥波波,阴,FALSE,FALSE,14,11,154
5/30/2024,周四,柠檬茶,晴,FALSE,FALSE,27,15,405
5/18/2024,周六,冰美式,雪,TRUE,FALSE,999,19,779
3/25/2024,周一,水果茶,雪,FALSE,FALSE,31,12,372
5/12/2024,周日,冰美式,阴,TRUE,TRUE,70,10,700
5/9/2024,周四,水果茶,阴,FALSE,FALSE,23,20,460
5/18/2024,周六,芋泥波波,晴,TRUE,FALSE,45,16,720
4/28/2024,周日,芋泥波波,阴,TRUE,FALSE,43,19,817
3/3/2024,周日,芋泥波波,阴,TRUE,FALSE,34,17,578
5/20/2024,周一,可可奶茶,阴,FALSE,TRUE,34,10,340
5/13/2024,周一,芝士奶盖,晴,FALSE,FALSE,19,15,285
3/16/2024,周六,抹茶拿铁,阴,TRUE,FALSE,41,20,820
5/2/2024,周四,青稞奶茶,雪,FALSE,TRUE,34,18,612
5/22/2024,周三,可可奶茶,雨,FALSE,TRUE,39,12,468
3/23/2024,周六,杨枝甘露,雪,TRUE,FALSE,34,22,748
4/27/2024,周六,珍珠奶茶,雨,TRUE,FALSE,35,12,420
4/14/2024,周日,青稞奶茶,阴,TRUE,FALSE,36,15,540
5/4/2024,周六,杨枝甘露,雪,TRUE,TRUE,47,18,846
3/3/2024,周日,珍珠奶茶,阴,TRUE,FALSE,32,15,480
3/7/2024,周四,抹茶拿铁,多云,FALSE,FALSE,19,17,323
5/4/2024,周六,杨枝甘露,雪,TRUE,FALSE,46,18,828
5/2/2024,周四,可可奶茶,多云,FALSE,FALSE,22,13,286
4/23/2024,周二,芋泥波波,雪,FALSE,FALSE,27,10,270
3/8/2024,周五,芝士奶盖,晴,FALSE,TRUE,26,19,494
4/29/2024,周一,芋泥波波,雨,FALSE,TRUE,23,15,345
4/26/2024,周五,珍珠奶茶,多云,FALSE,TRUE,32,15,480
5/27/2024,周一,珍珠奶茶,阴,FALSE,FALSE,20,12,240
5/13/2024,周一,青稞奶茶,雨,FALSE,FALSE,30,12,360
5/6/2024,周一,抹茶拿铁,雪,FALSE,FALSE,26,16,416
5/16/2024,周四,青稞奶茶,阴,FALSE,FALSE,24,11,264
5/5/2024,周日,杨枝甘露,多云,TRUE,FALSE,48,18,864
3/10/2024,周日,珍珠奶茶,雨,TRUE,TRUE,56,15,840
3/24/2024,周日,芋泥波波,雨,TRUE,FALSE,44,17,748
3/31/2024,周日,芝士奶盖,阴,TRUE,FALSE,35,14,490
4/25/2024,周四,珍珠奶茶,阴,FALSE,TRUE,44,14,616
5/9/2024,周四,可可奶茶,雪,FALSE,FALSE,18,15,270
4/18/2024,周四,青稞奶茶,多云,FALSE,FALSE,27,15,405
4/26/2024,周五,青稞奶茶,阴,FALSE,FALSE,20,15,300
4/16/2024,周二,水果茶,多云,FALSE,FALSE,0,19,285
4/11/2024,周四,芋泥波波,阴,FALSE,FALSE,15,10,150
5/16/2024,周四,芋泥波波,晴,FALSE,FALSE,18,17,306
4/19/2024,周五,芋泥波波,多云,FALSE,FALSE,14,17,238
3/7/2024,周四,杨枝甘露,晴,FALSE,FALSE,24,20,480
4/10/2024,周三,青稞奶茶,多云,FALSE,FALSE,13,20,260
4/26/2024,周五,芝士奶盖,晴,FALSE,TRUE,37,11,407
4/13/2024,周六,柠檬茶,雨,TRUE,FALSE,54,14,756
5/19/2024,周日,芝士奶盖,阴,TRUE,FALSE,33,11,363
5/30/2024,周四,柠檬茶,阴,FALSE,FALSE,14,15,210
5/15/2024,周三,芝士奶盖,多云,FALSE,FALSE,0,10,110
4/6/2024,周六,冰美式,雨,TRUE,FALSE,31,13,403
5/14/2024,周二,芋泥波波,雨,FALSE,FALSE,10,13,130
5/4/2024,周六,冰美式,晴,TRUE,TRUE,58,19,1102
3/29/2024,周五,芝士奶盖,雪,FALSE,FALSE,18,15,270
4/13/2024,周六,杨枝甘露,雨,TRUE,FALSE,26,18,468
5/2/2024,周四,冰美式,晴,FALSE,FALSE,16,18,288
5/9/2024,周四,水果茶,阴,FALSE,FALSE,27,17,459
5/28/2024,周二,杨枝甘露,多云,FALSE,FALSE,20,20,400
4/17/2024,周三,柠檬茶,晴,FALSE,FALSE,17,16,272
3/21/2024,周四,芝士奶盖,晴,FALSE,FALSE,30,15,450
3/10/2024,周日,抹茶拿铁,阴,TRUE,FALSE,33,16,528
3/14/2024,周四,抹茶拿铁,多云,FALSE,FALSE,28,12,336
5/13/2024,周一,杨枝甘露,多云,FALSE,FALSE,-1,18,324
5/13/2024,周一,珍珠奶茶,晴,FALSE,FALSE,23,15,345
4/1/2024,周一,珍珠奶茶,晴,FALSE,TRUE,37,13,481
5/18/2024,周六,珍珠奶茶,雨,TRUE,FALSE,41,14,574
5/12/2024,周日,可可奶茶,阴,TRUE,FALSE,51,12,612
5/15/2024,周三,冰美式,雨,FALSE,TRUE,36,13,468
3/23/2024,周六,珍珠奶茶,阴,TRUE,FALSE,37,13,481
4/29/2024,周一,抹茶拿铁,雪,FALSE,TRUE,28,11,308
3/21/2024,周四,柠檬茶,多云,FALSE,TRUE,23,20,460
5/24/2024,周五,杨枝甘露,雨,FALSE,FALSE,20,18,360
5/2/2024,周四,珍珠奶茶,雪,FALSE,TRUE,33,15,495
4/17/2024,周三,芝士奶盖,雪,FALSE,FALSE,21,17,357
4/30/2024,周二,杨枝甘露,阴,FALSE,FALSE,13,18,234
4/13/2024,周六,柠檬茶,雪,TRUE,FALSE,49,13,637
4/18/2024,周四,冰美式,雪,FALSE,FALSE,21,12,252
4/5/2024,周五,芝士奶盖,晴,FALSE,FALSE,27,12,324
5/1/2024,周三,杨枝甘露,晴,FALSE,TRUE,32,20,640
5/20/2024,周一,柠檬茶,多云,FALSE,TRUE,29,14,406
4/5/2024,周五,柠檬茶,雪,FALSE,FALSE,15,16,240
4/16/2024,周二,冰美式,晴,FALSE,FALSE,26,10,260
5/21/2024,周二,柠檬茶,雨,FALSE,FALSE,20,12,240
5/3/2024,周五,芝士奶盖,晴,FALSE,FALSE,17,10,170
3/17/2024,周日,可可奶茶,阴,TRUE,FALSE,27,16,432
3/26/2024,周二,珍珠奶茶,雨,FALSE,FALSE,20,13,260
4/26/2024,周五,抹茶拿铁,雨,FALSE,FALSE,33,11,363
3/29/2024,周五,杨枝甘露,晴,FALSE,FALSE,21,18,378
5/27/2024,周一,芋泥波波,雨,FALSE,FALSE,34,10,340
3/21/2024,周四,冰美式,晴,FALSE,FALSE,16,14,224
5/9/2024,周四,青稞奶茶,雪,FALSE,FALSE,14,12,168
3/26/2024,周二,芋泥波波,阴,FALSE,TRUE,38,16,608
4/17/2024,周三,水果茶,阴,FALSE,FALSE,22,16,352
4/20/2024,周六,杨枝甘露,雪,TRUE,FALSE,33,20,660
4/8/2024,周一,冰美式,雨,FALSE,FALSE,19,17,323
4/20/2024,周六,柠檬茶,雪,TRUE,FALSE,37,19,703
3/2/2024,周六,青稞奶茶,雪,TRUE,FALSE,52,13,676
3/22/2024,周五,水果茶,阴,FALSE,FALSE,15,11,165
3/19/2024,周二,青稞奶茶,阴,FALSE,FALSE,21,20,420
4/11/2024,周四,青稞奶茶,晴,FALSE,FALSE,22,20,440
3/6/2024,周三,可可奶茶,雪,FALSE,FALSE,34,11,374
4/22/2024,周一,杨枝甘露,雨,FALSE,FALSE,18,22,396
4/18/2024,周四,青稞奶茶,多云,FALSE,FALSE,20,12,240
4/6/2024,周六,抹茶拿铁,雨,TRUE,FALSE,35,18,630
4/1/2024,周一,青稞奶茶,晴,FALSE,FALSE,19,11,209
4/16/2024,周二,可可奶茶,阴,FALSE,TRUE,44,17,748
4/19/2024,周五,冰美式,阴,FALSE,FALSE,25,16,400
4/4/2024,周四,芝士奶盖,雨,FALSE,FALSE,22,15,330
4/4/2024,周四,水果茶,雪,FALSE,FALSE,28,11,308
4/5/2024,周五,杨枝甘露,多云,FALSE,FALSE,17,18,306
3/2/2024,周六,冰美式,雪,TRUE,FALSE,39,18,702
4/13/2024,周六,杨枝甘露,雪,TRUE,TRUE,61,21,1281
4/27/2024,周六,杨枝甘露,多云,TRUE,TRUE,44,19,836
5/31/2024,周五,冰美式,雨,FALSE,TRUE,28,10,280
4/3/2024,周三,可可奶茶,多云,FALSE,FALSE,18,16,288
4/8/2024,周一,芝士奶盖,多云,FALSE,FALSE,19,17,323
3/29/2024,周五,抹茶拿铁,晴,FALSE,FALSE,999,10,270
5/27/2024,周一,芋泥波波,雪,FALSE,FALSE,27,12,324
3/11/2024,周一,芝士奶盖,晴,FALSE,FALSE,32,14,448
3/27/2024,周三,芝士奶盖,多云,FALSE,FALSE,26,17,442
5/27/2024,周一,抹茶拿铁,晴,FALSE,FALSE,21,12,252
5/26/2024,周日,珍珠奶茶,阴,TRUE,FALSE,43,13,559
4/29/2024,周一,抹茶拿铁,雪,FALSE,FALSE,24,15,360
3/25/2024,周一,抹茶拿铁,晴,FALSE,FALSE,10,20,200
5/20/2024,周一,芝士奶盖,阴,FALSE,FALSE,15,10,150
4/17/2024,周三,芝士奶盖,晴,FALSE,TRUE,30,20,600
3/17/2024,周日,芋泥波波,多云,TRUE,FALSE,44,13,572
3/4/2024,周一,冰美式,多云,FALSE,FALSE,20,13,260
5/7/2024,周二,芋泥波波,多云,FALSE,FALSE,28,11,308
5/19/2024,周日,芝士奶盖,多云,TRUE,FALSE,42,12,504
3/4/2024,周一,冰美式,雪,FALSE,FALSE,22,13,286
4/17/2024,周三,冰美式,多云,FALSE,FALSE,23,12,276
5/28/2024,周二,抹茶拿铁,雪,FALSE,TRUE,44,19,836
4/6/2024,周六,芝士奶盖,多云,TRUE,FALSE,43,12,516
4/24/2024,周三,芋泥波波,晴,FALSE,FALSE,22,10,220
4/28/2024,周日,珍珠奶茶,多云,TRUE,FALSE,48,12,576
3/21/2024,周四,柠檬茶,晴,FALSE,TRUE,40,12,480
4/15/2024,周一,可可奶茶,雪,FALSE,FALSE,27,12,324
5/3/2024,周五,水果茶,雪,FALSE,FALSE,24,17,408
4/26/2024,周五,青稞奶茶,多云,FALSE,FALSE,17,12,204
3/21/2024,周四,可可奶茶,晴,FALSE,FALSE,14,14,196
4/14/2024,周日,可可奶茶,多云,TRUE,FALSE,53,20,1060
3/24/2024,周日,杨枝甘露,阴,TRUE,TRUE,57,20,1140
5/23/2024,周四,珍珠奶茶,多云,FALSE,FALSE,32,15,480
4/1/2024,周一,芋泥波波,雪,FALSE,TRUE,39,17,663
3/31/2024,周日,珍珠奶茶,雨,TRUE,FALSE,48,14,672
5/23/2024,周四,可可奶茶,多云,FALSE,TRUE,41,13,533
3/23/2024,周六,水果茶,雪,TRUE,FALSE,36,16,576
4/30/2024,周二,芝士奶盖,晴,FALSE,FALSE,0,17,442
4/2/2024,周二,冰美式,多云,FALSE,FALSE,22,11,242
4/24/2024,周三,青稞奶茶,晴,FALSE,FALSE,22,15,330
4/4/2024,周四,珍珠奶茶,雪,FALSE,FALSE,21,13,273
4/27/2024,周六,可可奶茶,雨,TRUE,FALSE,40,17,680
3/18/2024,周一,珍珠奶茶,多云,FALSE,FALSE,20,12,240
5/23/2024,周四,抹茶拿铁,多云,FALSE,FALSE,14,12,168
3/26/2024,周二,冰美式,阴,FALSE,FALSE,26,16,416
5/12/2024,周日,抹茶拿铁,晴,TRUE,FALSE,45,17,765
3/22/2024,周五,水果茶,阴,FALSE,FALSE,34,12,408
5/23/2024,周四,水果茶,阴,FALSE,FALSE,19,18,342
4/30/2024,周二,可可奶茶,雨,FALSE,FALSE,33,13,429
5/27/2024,周一,冰美式,多云,FALSE,TRUE,40,16,640
3/25/2024,周一,珍珠奶茶,多云,FALSE,FALSE,22,12,264
5/15/2024,周三,芋泥波波,晴,FALSE,FALSE,28,16,448
4/6/2024,周六,冰美式,阴,TRUE,FALSE,-1,17,833
3/1/2024,周五,杨枝甘露,雪,FALSE,FALSE,27,20,540
4/25/2024,周四,抹茶拿铁,雨,FALSE,FALSE,31,17,527
3/12/2024,周二,水果茶,阴,FALSE,FALSE,22,10,220
4/12/2024,周五,珍珠奶茶,阴,FALSE,FALSE,15,13,195
3/5/2024,周二,冰美式,雨,FALSE,FALSE,31,12,372
4/26/2024,周五,芋泥波波,雪,FALSE,FALSE,15,19,285
3/29/2024,周五,芝士奶盖,晴,FALSE,FALSE,25,17,425
3/23/2024,周六,芝士奶盖,晴,TRUE,TRUE,55,16,880
4/24/2024,周三,青稞奶茶,晴,FALSE,FALSE,26,14,364
5/19/2024,周日,可可奶茶,雨,TRUE,FALSE,48,14,672
4/25/2024,周四,柠檬茶,雨,FALSE,FALSE,32,13,416
4/2/2024,周二,芋泥波波,雪,FALSE,TRUE,47,19,893
5/17/2024,周五,柠檬茶,雨,FALSE,FALSE,35,19,665
4/22/2024,周一,青稞奶茶,雪,FALSE,FALSE,20,18,360
3/29/2024,周五,珍珠奶茶,雪,FALSE,FALSE,29,15,435
3/28/2024,周四,冰美式,晴,FALSE,FALSE,19,10,190
5/13/2024,周一,抹茶拿铁,晴,FALSE,FALSE,15,17,255
5/1/2024,周三,芝士奶盖,雪,FALSE,FALSE,23,20,460
4/22/2024,周一,芝士奶盖,阴,FALSE,FALSE,-1,12,264
3/6/2024,周三,青稞奶茶,雪,FALSE,FALSE,22,16,352
3/19/2024,周二,冰美式,雪,FALSE,TRUE,29,15,435
3/15/2024,周五,柠檬茶,雨,FALSE,FALSE,43,19,817
4/12/2024,周五,冰美式,阴,FALSE,FALSE,28,16,448
3/11/2024,周一,冰美式,晴,FALSE,FALSE,21,18,378
4/3/2024,周三,芝士奶盖,阴,FALSE,FALSE,23,13,299
5/10/2024,周五,芝士奶盖,多云,FALSE,FALSE,13,13,169
3/21/2024,周四,杨枝甘露,多云,FALSE,TRUE,32,19,608
3/27/2024,周三,芋泥波波,雨,FALSE,FALSE,17,19,323
5/28/2024,周二,水果茶,晴,FALSE,FALSE,20,15,300
3/19/2024,周二,冰美式,阴,FALSE,FALSE,18,12,216
5/23/2024,周四,芋泥波波,阴,FALSE,FALSE,26,17,442
3/5/2024,周二,青稞奶茶,雨,FALSE,TRUE,37,15,555
3/21/2024,周四,杨枝甘露,阴,FALSE,FALSE,20,21,420
3/21/2024,周四,柠檬茶,多云,FALSE,FALSE,18,19,342
3/2/2024,周六,杨枝甘露,多云,TRUE,FALSE,34,18,612
3/2/2024,周六,柠檬茶,多云,TRUE,TRUE,48,17,816
5/28/2024,周二,芋泥波波,阴,FALSE,FALSE,23,17,391
3/19/2024,周二,抹茶拿铁,雨,FALSE,FALSE,21,12,252
4/17/2024,周三,柠檬茶,晴,FALSE,FALSE,13,13,169
5/11/2024,周六,青稞奶茶,多云,TRUE,FALSE,43,14,602
3/17/2024,周日,珍珠奶茶,雪,TRUE,FALSE,30,12,360
5/31/2024,周五,杨枝甘露,多云,FALSE,FALSE,20,18,360
4/22/2024,周一,青稞奶茶,晴,FALSE,FALSE,31,20,620
5/3/2024,周五,芝士奶盖,阴,FALSE,TRUE,39,14,546
4/16/2024,周二,可可奶茶,雪,FALSE,FALSE,24,12,288
4/30/2024,周二,杨枝甘露,雪,FALSE,FALSE,21,19,399
5/16/2024,周四,珍珠奶茶,阴,FALSE,FALSE,28,14,392
5/4/2024,周六,杨枝甘露,阴,TRUE,FALSE,35,21,735
3/10/2024,周日,杨枝甘露,多云,TRUE,TRUE,39,22,858
5/5/2024,周日,珍珠奶茶,雨,TRUE,FALSE,40,15,600
5/18/2024,周六,珍珠奶茶,阴,TRUE,FALSE,34,14,476
5/20/2024,周一,柠檬茶,雨,FALSE,FALSE,29,19,551
4/15/2024,周一,杨枝甘露,晴,FALSE,FALSE,22,19,418
5/3/2024,周五,水果茶,多云,FALSE,FALSE,25,12,300
4/16/2024,周二,青稞奶茶,多云,FALSE,TRUE,32,20,640
4/3/2024,周三,冰美式,多云,FALSE,FALSE,22,18,396
3/26/2024,周二,青稞奶茶,雨,FALSE,FALSE,19,14,266
5/6/2024,周一,抹茶拿铁,晴,FALSE,FALSE,0,12,240
5/18/2024,周六,水果茶,雨,TRUE,TRUE,59,20,1180
4/2/2024,周二,冰美式,阴,FALSE,FALSE,25,13,325
5/16/2024,周四,芝士奶盖,多云,FALSE,FALSE,30,17,510
3/22/2024,周五,杨枝甘露,雪,FALSE,TRUE,38,21,798
3/11/2024,周一,杨枝甘露,晴,FALSE,FALSE,23,19,437
4/6/2024,周六,芋泥波波,雨,TRUE,FALSE,999,13,429
4/10/2024,周三,芝士奶盖,多云,FALSE,FALSE,29,20,580
3/20/2024,周三,水果茶,雪,FALSE,FALSE,0,12,300
3/10/2024,周日,芝士奶盖,雪,TRUE,FALSE,43,20,860
3/13/2024,周三,柠檬茶,晴,FALSE,FALSE,999,10,240
5/8/2024,周三,柠檬茶,晴,FALSE,FALSE,16,12,192
3/13/2024,周三,杨枝甘露,雨,FALSE,FALSE,20,18,360
5/8/2024,周三,杨枝甘露,雪,FALSE,FALSE,30,21,630
3/2/2024,周六,芋泥波波,晴,TRUE,FALSE,47,18,846
4/19/2024,周五,青稞奶茶,多云,FALSE,FALSE,0,10,290
3/23/2024,周六,冰美式,阴,TRUE,FALSE,49,17,833
4/10/2024,周三,可可奶茶,阴,FALSE,FALSE,24,16,384
3/16/2024,周六,冰美式,多云,TRUE,FALSE,48,12,576
3/19/2024,周二,水果茶,多云,FALSE,TRUE,26,14,364
3/6/2024,周三,青稞奶茶,雪,FALSE,FALSE,18,11,198
5/2/2024,周四,可可奶茶,晴,FALSE,FALSE,22,17,374
4/22/2024,周一,冰美式,雪,FALSE,FALSE,19,20,380
5/29/2024,周三,柠檬茶,雪,FALSE,TRUE,32,16,512
5/28/2024,周二,杨枝甘露,晴,FALSE,TRUE,25,22,550
5/9/2024,周四,水果茶,晴,FALSE,TRUE,36,15,540
4/4/2024,周四,柠檬茶,雪,FALSE,FALSE,22,18,396
4/23/2024,周二,冰美式,雪,FALSE,FALSE,15,10,150
5/8/2024,周三,水果茶,阴,FALSE,FALSE,18,13,234
5/11/2024,周六,柠檬茶,雪,TRUE,FALSE,51,13,663
5/1/2024,周三,水果茶,雪,FALSE,FALSE,13,20,260
4/21/2024,周日,杨枝甘露,阴,TRUE,TRUE,61,20,1220
3/14/2024,周四,珍珠奶茶,多云,FALSE,TRUE,32,13,416
5/31/2024,周五,冰美式,晴,FALSE,FALSE,22,13,286
3/24/2024,周日,抹茶拿铁,晴,TRUE,FALSE,49,10,490
5/1/2024,周三,抹茶拿铁,晴,FALSE,FALSE,28,20,560
5/14/2024,周二,杨枝甘露,雪,FALSE,FALSE,20,20,400
3/10/2024,周日,冰美式,阴,TRUE,FALSE,35,11,385
5/4/2024,周六,芋泥波波,雪,TRUE,FALSE,44,20,880
5/28/2024,周二,青稞奶茶,阴,FALSE,TRUE,41,12,492
4/18/2024,周四,芝士奶盖,雪,FALSE,FALSE,24,19,456
5/13/2024,周一,芋泥波波,雨,FALSE,FALSE,18,19,342
5/12/2024,周日,杨枝甘露,雨,TRUE,FALSE,39,21,819
3/2/2024,周六,抹茶拿铁,多云,TRUE,FALSE,43,10,430
5/20/2024,周一,抹茶拿铁,雪,FALSE,FALSE,23,14,322
4/26/2024,周五,冰美式,阴,FALSE,TRUE,40,19,760
5/27/2024,周一,抹茶拿铁,雪,FALSE,FALSE,27,19,513
4/5/2024,周五,芋泥波波,雪,FALSE,FALSE,20,11,220
4/1/2024,周一,青稞奶茶,雪,FALSE,FALSE,29,13,377
5/14/2024,周二,可可奶茶,阴,FALSE,FALSE,0,18,396
4/10/2024,周三,珍珠奶茶,雪,FALSE,FALSE,15,14,210
3/16/2024,周六,珍珠奶茶,阴,TRUE,TRUE,47,15,705
5/10/2024,周五,冰美式,晴,FALSE,FALSE,13,14,182
4/2/2024,周二,芝士奶盖,多云,FALSE,TRUE,40,18,720
5/25/2024,周六,珍珠奶茶,阴,TRUE,FALSE,43,13,559
4/30/2024,周二,青稞奶茶,雪,FALSE,FALSE,16,10,160
4/27/2024,周六,芝士奶盖,晴,TRUE,TRUE,45,15,675
5/26/2024,周日,水果茶,雪,TRUE,FALSE,37,15,555
3/3/2024,周日,芝士奶盖,雨,TRUE,TRUE,60,13,780
5/9/2024,周四,青稞奶茶,阴,FALSE,FALSE,31,17,527
3/3/2024,周日,芋泥波波,阴,TRUE,TRUE,61,10,610
